state,county,state_code,county_code,year_span,measure_name,measure_id,rate
MN,Lyon County,27,83,2004,Adult obesity,11,25
OK,Woods County,40,151,2004,Adult obesity,11,25
MT,Deer Lodge County,30,23,2008,Adult obesity,11,25
OR,Baker County,41,1,2010,Adult obesity,11,25
OR,Baker County,41,1,2007,Adult obesity,11,25
OR,Oregon,41,0,2008,Adult obesity,11,25
OR,Oregon,41,0,2006,Adult obesity,11,25
TX,Lipscomb County,48,295,2005,Adult obesity,11,25
TX,Lipscomb County,48,295,2004,Adult obesity,11,25
TX,Kendall County,48,259,2008,Adult obesity,11,25
TX,Kendall County,48,259,2007,Adult obesity,11,25
CA,Yolo County,6,113,2007,Adult obesity,11,25
CA,Trinity County,6,105,2010,Adult obesity,11,25
TX,Limestone County,48,293,2004,Adult obesity,11,25
TX,Leon County,48,289,2006,Adult obesity,11,25
KS,Anderson County,20,3,2005,Adult obesity,11,25
KS,Anderson County,20,3,2004,Adult obesity,11,25
OR,Clackamas County,41,5,2008,Adult obesity,11,25
TX,Leon County,48,289,2005,Adult obesity,11,25
TX,Leon County,48,289,2004,Adult obesity,11,25
TX,Lavaca County,48,285,2004,Adult obesity,11,25
GA,Forsyth County,13,117,2007,Adult obesity,11,25
MN,Mille Lacs County,27,95,2004,Adult obesity,11,25
OR,Harney County,41,25,2008,Adult obesity,11,25
OR,Harney County,41,25,2006,Adult obesity,11,25
OR,Harney County,41,25,2005,Adult obesity,11,25
OR,Grant County,41,23,2005,Adult obesity,11,25
TX,Kent County,48,263,2006,Adult obesity,11,25
TX,Kenedy County,48,261,2005,Adult obesity,11,25
TX,Kenedy County,48,261,2004,Adult obesity,11,25
GA,Fayette County,13,113,2010,Adult obesity,11,25
GA,Fayette County,13,113,2008,Adult obesity,11,25
GA,Fayette County,13,113,2007,Adult obesity,11,25
OR,Clatsop County,41,7,2007,Adult obesity,11,25
TX,La Salle County,48,283,2004,Adult obesity,11,25
TX,Lampasas County,48,281,2006,Adult obesity,11,25
TX,Lampasas County,48,281,2005,Adult obesity,11,25
TX,Lampasas County,48,281,2004,Adult obesity,11,25
TX,Lamb County,48,279,2005,Adult obesity,11,25
TX,Lamb County,48,279,2004,Adult obesity,11,25
TX,Lamar County,48,277,2006,Adult obesity,11,25
MT,Chouteau County,30,15,2007,Adult obesity,11,25
MT,Chouteau County,30,15,2006,Adult obesity,11,25
GA,Fayette County,13,113,2006,Adult obesity,11,25
GA,Fayette County,13,113,2004,Adult obesity,11,25
TX,Kimble County,48,267,2005,Adult obesity,11,25
TX,Kerr County,48,265,2007,Adult obesity,11,25
MN,Morrison County,27,97,2005,Adult obesity,11,25
MN,Morrison County,27,97,2004,Adult obesity,11,25
MN,Mille Lacs County,27,95,2006,Adult obesity,11,25
MN,Mille Lacs County,27,95,2005,Adult obesity,11,25
OR,Curry County,41,15,2007,Adult obesity,11,25
TX,Knox County,48,275,2005,Adult obesity,11,25
MN,Meeker County,27,93,2004,Adult obesity,11,25
GA,Fannin County,13,111,2006,Adult obesity,11,25
GA,Fannin County,13,111,2005,Adult obesity,11,25
MT,Custer County,30,17,2008,Adult obesity,11,25
TX,Kleberg County,48,273,2005,Adult obesity,11,25
TX,Kleberg County,48,273,2004,Adult obesity,11,25
TX,Kinney County,48,271,2006,Adult obesity,11,25
TX,King County,48,269,2004,Adult obesity,11,25
TX,Kimble County,48,267,2006,Adult obesity,11,25
AL,Baldwin County,1,3,2005,Adult obesity,11,25
WY,Platte County,56,31,2009,Adult obesity,11,25
WY,Sheridan County,56,33,2009,Adult obesity,11,25
WY,Washakie County,56,43,2009,Adult obesity,11,25
AL,Baldwin County,1,3,2007,Adult obesity,11,25
WY,Washakie County,56,43,2006,Adult obesity,11,24
WY,Niobrara County,56,27,2009,Adult obesity,11,24
IA,Grundy County,19,75,2004,Adult obesity,11,24
WY,Washakie County,56,43,2007,Adult obesity,11,24
WY,Washakie County,56,43,2008,Adult obesity,11,24
IL,Bond County,17,5,2004,Adult obesity,11,24
NC,Yancey County,37,199,2004,Adult obesity,11,24
NC,Yancey County,37,199,2005,Adult obesity,11,24
NC,Yancey County,37,199,2007,Adult obesity,11,24
KS,Hodgeman County,20,83,2004,Adult obesity,11,24
IL,Adams County,17,1,2004,Adult obesity,11,24
FL,Manatee County,12,81,2008,Adult obesity,11,24
IL,Illinois,17,0,2005,Adult obesity,11,24
VA,Patrick County,51,141,2005,Adult obesity,11,24
IL,Pike County,17,149,2004,Adult obesity,11,24
IL,Pope County,17,151,2004,Adult obesity,11,24
CA,Fresno County,6,19,2005,Adult obesity,11,24
OR,Grant County,41,23,2010,Adult obesity,11,24
OR,Harney County,41,25,2007,Adult obesity,11,24
WY,Crook County,56,11,2010,Adult obesity,11,24
NJ,Passaic County,34,31,2005,Adult obesity,11,24
NJ,Passaic County,34,31,2006,Adult obesity,11,24
NJ,Passaic County,34,31,2008,Adult obesity,11,24
NJ,Passaic County,34,31,2009,Adult obesity,11,24
GA,Fannin County,13,111,2004,Adult obesity,11,24
TX,Knox County,48,275,2004,Adult obesity,11,24
OR,Crook County,41,13,2004,Adult obesity,11,24
OR,Crook County,41,13,2005,Adult obesity,11,24
WY,Goshen County,56,15,2006,Adult obesity,11,24
WY,Hot Springs County,56,17,2009,Adult obesity,11,24
CT,Windham County,9,15,2006,Adult obesity,11,24
DE,Delaware,10,0,2004,Adult obesity,11,24
TX,Kerr County,48,265,2006,Adult obesity,11,24
TX,Kimble County,48,267,2004,Adult obesity,11,24
GA,Fayette County,13,113,2005,Adult obesity,11,24
OR,Clatsop County,41,7,2008,Adult obesity,11,24
GA,Fayette County,13,113,2009,Adult obesity,11,24
TX,Kent County,48,263,2004,Adult obesity,11,24
TX,Kent County,48,263,2005,Adult obesity,11,24
OR,Grant County,41,23,2004,Adult obesity,11,24
OR,Grant County,41,23,2009,Adult obesity,11,24
WY,Big Horn County,56,3,2006,Adult obesity,11,24
NJ,Sussex County,34,37,2007,Adult obesity,11,24
NJ,Warren County,34,41,2004,Adult obesity,11,24
WY,Campbell County,56,5,2004,Adult obesity,11,24
WY,Campbell County,56,5,2005,Adult obesity,11,24
OR,Hood River County,41,27,2005,Adult obesity,11,24
GA,Forsyth County,13,117,2008,Adult obesity,11,24
OR,Coos County,41,11,2004,Adult obesity,11,24
OR,Benton County,41,3,2008,Adult obesity,11,24
WY,Campbell County,56,5,2006,Adult obesity,11,24
KY,Warren County,21,227,2004,Adult obesity,11,24
CA,Fresno County,6,19,2006,Adult obesity,11,24
SC,Pickens County,45,77,2005,Adult obesity,11,24
TN,Williamson County,47,187,2009,Adult obesity,11,24
CA,Humboldt County,6,23,2007,Adult obesity,11,24
CA,Imperial County,6,25,2010,Adult obesity,11,24
IL,Piatt County,17,147,2004,Adult obesity,11,24
ND,Bottineau County,38,9,2004,Adult obesity,11,24
TX,Archer County,48,9,2005,Adult obesity,11,24
TX,Texas,48,0,2004,Adult obesity,11,24
FL,Lake County,12,69,2007,Adult obesity,11,24
FL,Lake County,12,69,2008,Adult obesity,11,24
NJ,Warren County,34,41,2006,Adult obesity,11,24
NM,New Mexico,35,0,2008,Adult obesity,11,24
NM,New Mexico,35,0,2010,Adult obesity,11,24
KS,Barber County,20,7,2004,Adult obesity,11,24
KS,Barber County,20,7,2005,Adult obesity,11,24
CA,Trinity County,6,105,2009,Adult obesity,11,24
CA,Ventura County,6,111,2008,Adult obesity,11,24
WI,Waushara County,55,137,2004,Adult obesity,11,24
WI,Winnebago County,55,139,2004,Adult obesity,11,24
WI,Wood County,55,141,2004,Adult obesity,11,24
WY,Wyoming,56,0,2006,Adult obesity,11,24
TX,Kendall County,48,259,2004,Adult obesity,11,24
TX,Kendall County,48,259,2006,Adult obesity,11,24
TX,Kendall County,48,259,2009,Adult obesity,11,24
TX,Kendall County,48,259,2010,Adult obesity,11,24
OR,Oregon,41,0,2005,Adult obesity,11,24
IA,Polk County,19,153,2004,Adult obesity,11,24
IA,Polk County,19,153,2005,Adult obesity,11,24
TN,Williamson County,47,187,2006,Adult obesity,11,24
IL,Brown County,17,9,2004,Adult obesity,11,24
MI,Kent County,26,81,2004,Adult obesity,11,24
IL,Cass County,17,17,2004,Adult obesity,11,24
VA,Northumberland County,51,133,2004,Adult obesity,11,24
ND,Burleigh County,38,15,2006,Adult obesity,11,24
ND,Cass County,38,17,2004,Adult obesity,11,24
ND,Cass County,38,17,2005,Adult obesity,11,24
TN,Bedford County,47,3,2004,Adult obesity,11,24
CT,Middlesex County,9,7,2010,Adult obesity,11,24
NM,Catron County,35,3,2009,Adult obesity,11,24
MT,Dawson County,30,21,2006,Adult obesity,11,24
MT,Deer Lodge County,30,23,2005,Adult obesity,11,24
TX,Llano County,48,299,2006,Adult obesity,11,24
OR,Jackson County,41,29,2010,Adult obesity,11,24
TX,Kaufman County,48,257,2005,Adult obesity,11,24
IA,Scott County,19,163,2004,Adult obesity,11,24
FL,Miami-Dade County,12,86,2009,Adult obesity,11,24
FL,Nassau County,12,89,2006,Adult obesity,11,24
FL,Okaloosa County,12,91,2005,Adult obesity,11,24
FL,Okaloosa County,12,91,2007,Adult obesity,11,24
FL,Okaloosa County,12,91,2008,Adult obesity,11,24
CA,Kings County,6,31,2005,Adult obesity,11,24
VA,Middlesex County,51,119,2004,Adult obesity,11,24
VA,Montgomery County,51,121,2005,Adult obesity,11,24
KS,Harvey County,20,79,2004,Adult obesity,11,24
FL,Nassau County,12,89,2004,Adult obesity,11,24
WI,Washburn County,55,129,2004,Adult obesity,11,24
WI,Washington County,55,131,2005,Adult obesity,11,24
NJ,Ocean County,34,29,2005,Adult obesity,11,24
IL,Mason County,17,125,2004,Adult obesity,11,24
MN,Nicollet County,27,103,2004,Adult obesity,11,24
GA,Fulton County,13,121,2008,Adult obesity,11,24
GA,Fulton County,13,121,2009,Adult obesity,11,24
MT,Daniels County,30,19,2010,Adult obesity,11,24
TX,McCulloch County,48,307,2004,Adult obesity,11,24
MI,Macomb County,26,99,2004,Adult obesity,11,24
MI,Macomb County,26,99,2005,Adult obesity,11,24
CA,Inyo County,6,27,2010,Adult obesity,11,24
ID,Twin Falls County,16,83,2004,Adult obesity,11,24
TX,Bailey County,48,17,2004,Adult obesity,11,24
TX,Bailey County,48,17,2005,Adult obesity,11,24
TX,Bandera County,48,19,2004,Adult obesity,11,24
IL,Bureau County,17,11,2005,Adult obesity,11,24
IL,Calhoun County,17,13,2004,Adult obesity,11,24
VA,Rappahannock County,51,157,2005,Adult obesity,11,24
CA,Tehama County,6,103,2008,Adult obesity,11,24
MT,Fallon County,30,25,2010,Adult obesity,11,24
MT,Fergus County,30,27,2006,Adult obesity,11,24
TX,McCulloch County,48,307,2005,Adult obesity,11,24
TX,McLennan County,48,309,2004,Adult obesity,11,24
TX,McMullen County,48,311,2004,Adult obesity,11,24
OK,Texas County,40,139,2004,Adult obesity,11,24
GA,Franklin County,13,119,2004,Adult obesity,11,24
GA,Fulton County,13,121,2004,Adult obesity,11,24
GA,Fulton County,13,121,2005,Adult obesity,11,24
TX,Jeff Davis County,48,243,2006,Adult obesity,11,24
TX,Jeff Davis County,48,243,2007,Adult obesity,11,24
TX,Jim Hogg County,48,247,2004,Adult obesity,11,24
CT,Hartford County,9,3,2009,Adult obesity,11,24
TX,Medina County,48,325,2004,Adult obesity,11,24
WI,Walworth County,55,127,2006,Adult obesity,11,24
CT,New Haven County,9,9,2006,Adult obesity,11,24
CT,New Haven County,9,9,2007,Adult obesity,11,24
CT,New London County,9,11,2008,Adult obesity,11,24
CT,New London County,9,11,2009,Adult obesity,11,24
TN,Cheatham County,47,21,2004,Adult obesity,11,24
OR,Josephine County,41,33,2006,Adult obesity,11,24
OR,Josephine County,41,33,2007,Adult obesity,11,24
WI,Taylor County,55,119,2004,Adult obesity,11,24
IL,Massac County,17,127,2004,Adult obesity,11,24
NM,Cibola County,35,6,2005,Adult obesity,11,24
KY,Oldham County,21,185,2004,Adult obesity,11,24
WI,Vilas County,55,125,2004,Adult obesity,11,24
WI,Walworth County,55,127,2004,Adult obesity,11,24
MT,Fergus County,30,27,2007,Adult obesity,11,24
MT,Fergus County,30,27,2009,Adult obesity,11,24
GA,Gilmer County,13,123,2006,Adult obesity,11,24
MT,Fallon County,30,25,2005,Adult obesity,11,24
VA,Roanoke County,51,161,2008,Adult obesity,11,24
NC,Transylvania County,37,175,2009,Adult obesity,11,24
NC,Transylvania County,37,175,2010,Adult obesity,11,24
NE,Valley County,31,175,2004,Adult obesity,11,24
IL,Carroll County,17,15,2004,Adult obesity,11,24
VA,Rockbridge County,51,163,2005,Adult obesity,11,24
VA,Louisa County,51,109,2004,Adult obesity,11,24
ND,Grand Forks County,38,35,2005,Adult obesity,11,24
TX,Baylor County,48,23,2004,Adult obesity,11,24
FL,Orange County,12,95,2008,Adult obesity,11,24
NM,Grant County,35,17,2010,Adult obesity,11,24
WI,Shawano County,55,115,2004,Adult obesity,11,24
NM,Curry County,35,9,2005,Adult obesity,11,24
NM,Curry County,35,9,2006,Adult obesity,11,24
NM,DeBaca County,35,11,2008,Adult obesity,11,24
MT,Garfield County,30,33,2005,Adult obesity,11,24
MT,Carter County,30,11,2005,Adult obesity,11,24
MT,Carter County,30,11,2006,Adult obesity,11,24
MT,Carter County,30,11,2007,Adult obesity,11,24
MT,Carter County,30,11,2008,Adult obesity,11,24
VA,Russell County,51,167,2005,Adult obesity,11,24
NC,Transylvania County,37,175,2007,Adult obesity,11,24
NC,Transylvania County,37,175,2008,Adult obesity,11,24
KS,Johnson County,20,91,2009,Adult obesity,11,24
VA,Scott County,51,169,2004,Adult obesity,11,24
IL,Christian County,17,21,2004,Adult obesity,11,24
IA,Sioux County,19,167,2005,Adult obesity,11,24
VA,Loudoun County,51,107,2006,Adult obesity,11,24
WI,St. Croix County,55,109,2004,Adult obesity,11,24
WI,Sauk County,55,111,2004,Adult obesity,11,24
NM,Eddy County,35,15,2005,Adult obesity,11,24
TX,Menard County,48,327,2004,Adult obesity,11,24
TX,Menard County,48,327,2005,Adult obesity,11,24
TX,Midland County,48,329,2005,Adult obesity,11,24
OK,Payne County,40,119,2004,Adult obesity,11,24
MT,Cascade County,30,13,2006,Adult obesity,11,24
MT,Cascade County,30,13,2007,Adult obesity,11,24
MT,Cascade County,30,13,2008,Adult obesity,11,24
MT,Chouteau County,30,15,2004,Adult obesity,11,24
TX,Irion County,48,235,2004,Adult obesity,11,24
MN,Olmsted County,27,109,2010,Adult obesity,11,24
OR,Lake County,41,37,2008,Adult obesity,11,24
OR,Lane County,41,39,2004,Adult obesity,11,24
GA,Habersham County,13,137,2004,Adult obesity,11,24
GA,Hall County,13,139,2004,Adult obesity,11,24
GA,Hall County,13,139,2006,Adult obesity,11,24
GA,Hall County,13,139,2007,Adult obesity,11,24
GA,Gwinnett County,13,135,2004,Adult obesity,11,24
TX,Mills County,48,333,2004,Adult obesity,11,24
TX,Mills County,48,333,2005,Adult obesity,11,24
MT,Garfield County,30,33,2010,Adult obesity,11,24
MT,Golden Valley County,30,37,2007,Adult obesity,11,24
NM,Hidalgo County,35,23,2006,Adult obesity,11,24
IL,Clark County,17,23,2004,Adult obesity,11,24
FL,Lafayette County,12,67,2004,Adult obesity,11,24
MO,Christian County,29,43,2004,Adult obesity,11,24
FL,Osceola County,12,97,2006,Adult obesity,11,24
TX,Blanco County,48,31,2004,Adult obesity,11,24
TX,Blanco County,48,31,2005,Adult obesity,11,24
TX,Borden County,48,33,2004,Adult obesity,11,24
VA,Lancaster County,51,103,2004,Adult obesity,11,24
IL,Randolph County,17,157,2004,Adult obesity,11,24
NE,Platte County,31,141,2004,Adult obesity,11,24
FL,Nassau County,12,89,2005,Adult obesity,11,24
MT,Golden Valley County,30,37,2008,Adult obesity,11,24
WI,Rusk County,55,107,2004,Adult obesity,11,24
MT,Granite County,30,39,2007,Adult obesity,11,24
KS,Barton County,20,9,2004,Adult obesity,11,24
KS,Bourbon County,20,11,2004,Adult obesity,11,24
TX,Montague County,48,337,2004,Adult obesity,11,24
TX,Montgomery County,48,339,2004,Adult obesity,11,24
OR,Multnomah County,41,51,2009,Adult obesity,11,24
OR,Polk County,41,53,2004,Adult obesity,11,24
GA,Jackson County,13,157,2004,Adult obesity,11,24
GA,Jackson County,13,157,2005,Adult obesity,11,24
TX,Nolan County,48,353,2005,Adult obesity,11,24
NM,Luna County,35,29,2005,Adult obesity,11,24
NM,Luna County,35,29,2006,Adult obesity,11,24
NM,Luna County,35,29,2007,Adult obesity,11,24
WI,Racine County,55,101,2004,Adult obesity,11,24
WI,Richland County,55,103,2004,Adult obesity,11,24
NM,Hidalgo County,35,23,2009,Adult obesity,11,24
MT,Carter County,30,11,2009,Adult obesity,11,24
MT,Carter County,30,11,2010,Adult obesity,11,24
MT,Cascade County,30,13,2004,Adult obesity,11,24
TX,Montgomery County,48,339,2006,Adult obesity,11,24
MT,Lake County,30,47,2006,Adult obesity,11,24
OK,Oklahoma County,40,109,2004,Adult obesity,11,24
WI,Pierce County,55,93,2004,Adult obesity,11,24
NM,Quay County,35,37,2009,Adult obesity,11,24
WI,Polk County,55,95,2004,Adult obesity,11,24
WI,Portage County,55,97,2005,Adult obesity,11,24
WI,Price County,55,99,2004,Adult obesity,11,24
TX,Motley County,48,345,2004,Adult obesity,11,24
TX,Motley County,48,345,2005,Adult obesity,11,24
MT,Judith Basin County,30,45,2008,Adult obesity,11,24
CA,Contra Costa County,6,13,2009,Adult obesity,11,24
CA,Contra Costa County,6,13,2010,Adult obesity,11,24
IL,Ogle County,17,141,2004,Adult obesity,11,24
NC,Rutherford County,37,161,2004,Adult obesity,11,24
FL,Jackson County,12,63,2005,Adult obesity,11,24
TN,Warren County,47,177,2004,Adult obesity,11,24
KS,Gove County,20,63,2004,Adult obesity,11,24
KS,Graham County,20,65,2004,Adult obesity,11,24
CA,Lake County,6,33,2007,Adult obesity,11,24
ID,Nez Perce County,16,69,2004,Adult obesity,11,24
CA,Sierra County,6,91,2007,Adult obesity,11,24
WI,Monroe County,55,81,2004,Adult obesity,11,24
WI,Ozaukee County,55,89,2006,Adult obesity,11,24
NM,Rio Arriba County,35,39,2009,Adult obesity,11,24
NM,Rio Arriba County,35,39,2010,Adult obesity,11,24
FL,Florida,12,0,2006,Adult obesity,11,24
FL,Florida,12,0,2007,Adult obesity,11,24
MT,Lewis and Clark County,30,49,2009,Adult obesity,11,24
MT,Lewis and Clark County,30,49,2010,Adult obesity,11,24
MT,Liberty County,30,51,2004,Adult obesity,11,24
SC,Horry County,45,51,2004,Adult obesity,11,24
IL,Clinton County,17,27,2004,Adult obesity,11,24
IL,Moultrie County,17,139,2004,Adult obesity,11,24
IL,Cook County,17,31,2007,Adult obesity,11,24
CA,Calaveras County,6,9,2008,Adult obesity,11,24
CA,Colusa County,6,11,2007,Adult obesity,11,24
KS,Kiowa County,20,97,2004,Adult obesity,11,24
VA,James City County,51,95,2004,Adult obesity,11,24
CA,Kings County,6,31,2010,Adult obesity,11,24
NM,Sandoval County,35,43,2009,Adult obesity,11,24
TX,Howard County,48,227,2004,Adult obesity,11,24
TX,Howard County,48,227,2005,Adult obesity,11,24
OR,Morrow County,41,49,2004,Adult obesity,11,24
MN,Jackson County,27,63,2004,Adult obesity,11,24
IL,Cumberland County,17,35,2004,Adult obesity,11,24
NC,Polk County,37,149,2006,Adult obesity,11,24
NC,Polk County,37,149,2007,Adult obesity,11,24
FL,Pinellas County,12,103,2009,Adult obesity,11,24
FL,Pinellas County,12,103,2010,Adult obesity,11,24
ID,Lemhi County,16,59,2009,Adult obesity,11,24
ID,Minidoka County,16,67,2004,Adult obesity,11,24
ID,Minidoka County,16,67,2005,Adult obesity,11,24
KS,Geary County,20,61,2004,Adult obesity,11,24
KS,Geary County,20,61,2005,Adult obesity,11,24
VA,Highland County,51,91,2005,Adult obesity,11,24
CA,Solano County,6,95,2004,Adult obesity,11,24
TX,Parker County,48,367,2004,Adult obesity,11,24
CA,Sierra County,6,91,2008,Adult obesity,11,24
CA,Sierra County,6,91,2009,Adult obesity,11,24
CA,Siskiyou County,6,93,2005,Adult obesity,11,24
CA,Siskiyou County,6,93,2006,Adult obesity,11,24
TX,Hood County,48,221,2004,Adult obesity,11,24
CO,Adams County,8,1,2007,Adult obesity,11,24
NM,Sierra County,35,51,2005,Adult obesity,11,24
NM,Valencia County,35,61,2006,Adult obesity,11,24
WI,Lincoln County,55,69,2004,Adult obesity,11,24
WI,Marathon County,55,73,2004,Adult obesity,11,24
CT,Connecticut,9,0,2009,Adult obesity,11,24
CT,Connecticut,9,0,2010,Adult obesity,11,24
CO,Adams County,8,1,2008,Adult obesity,11,24
MT,Broadwater County,30,7,2008,Adult obesity,11,24
